"   ","ID","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","WDIRECT","WSPEED","APRESS","VOLTAGE","EQUSTATE","PM05N","PM1N","PM25N","PM10N","PMSTATE","COSTATE","NO2STATE","SO2STATE","O3STATE","ROWID"
"546","18427750","XH808A416121601150","377.38","673.1","873.34","965.59","53.17","77.14","15.69","36.48","2017/4/13 12:00:00","","","","13533","5","2990.17","1598.59","500.45","88.24","0","0","0","0","0","AAASkgAAIAABtNQAAu"
"547","18430972","XH808A416121601150","373.1","827.47","845.97","1220.2","49.83","67.3","19.17","28.53","2017/4/13 13:00:00","","","","13456.37","5","2956.83","1539.83","441.8","64.1","0","0","0","0","0","AAASkgAAIAABtOXAAQ"
"548","18435096","XH808A416121601150","357.5","764.67","893.97","1167.9","40.8","66.03","21.83","19.67","2017/4/13 14:00:00","","","","13396.3","5","2026.17","1161.87","427.37","85.97","0","0","0","0","0","AAASkgAAIAABt+4AAx"
"549","18440309","XH808A416121601150","341","787.14","847.1","1249.38","36.28","60.97","24","14.86","2017/4/13 15:00:00","","","","13397.21","5","1730.59","1041.97","422.52","94.45","0","0","0","0","0","AAASkgAAIAABtr5AAs"
"550","18443170","XH808A416121601150","335.17","788.03","830.31","1274.59","24.21","39.1","24.1","13.9","2017/4/13 16:00:00","","","","13409.31","5","1169.41","660.66","243.03","50.38","0","0","0","0","0","AAASkgAAIAABt09AAu"
"551","18446808","XH808A416121601150","326.14","790.21","779.69","1308.66","24.62","41.34","24.79","12","2017/4/13 17:00:00","","","","13395.1","5","1263.55","755.1","303.14","65.24","0","0","0","0","0","AAASkgAAIAABt+yAAb"
"552","18448024","XH808A416121601150","329.17","812.48","652.66","1312.59","53.17","91.07","23.66","12.07","2017/4/13 18:00:00","","","","13355.21","5","2159.34","1363.83","573.86","126.9","0","0","0","0","0","AAASkgAAIAABtqpAAs"
"553","18451662","XH808A416121601150","324.23","781.37","625.07","1248.07","57.73","103.7","21.97","13.4","2017/4/13 19:00:00","","","","13128.4","5","2364.17","1545","712.27","163.6","0","0","0","0","0","AAASkgAAIAABtmXAAt"
"554","18456146","XH808A416121601150","358.28","845.14","485.07","1330.34","41.62","66.9","19.72","19.76","2017/4/13 20:00:00","","","","12819.17","5","1962.28","1120","393.62","87.24","0","0","0","0","0","AAASkgAAIAABtnbAAg"
"555","18458630","XH808A416121601150","351.76","734.07","563.17","1119.17","63.79","106.41","17.59","23.1","2017/4/13 21:00:00","","","","12764.69","5","2784.45","1701.59","696.97","147.17","0","0","0","0","0","AAASkgAAIAABtayAAc"
"556","18462759","XH808A416121601150","357.1","735.38","557.62","1085.41","68.93","118.34","15.86","27.93","2017/4/13 22:00:00","","","","12736.55","5","3042.41","1864.97","765.69","177.72","0","0","0","0","0","AAASkgAAIAABtW9AA4"
"557","18465553","XH808A416121601150","353.97","743.76","540.34","1093.93","64.45","112.76","15","27.07","2017/4/13 23:00:00","","","","12716.17","5","2844.07","1758.9","725.66","168.31","0","0","0","0","0","AAASkgAAIAABtrcAAT"
"558","18469297","XH808A416121601150","352.93","648.97","632.14","933.45","26.38","42.31","13.97","31.07","2017/4/14","","","","12691.52","5","1423.79","781.59","285.83","59.72","0","0","0","0","0","AAASkgAAIAABtW2AAX"
"559","18472539","XH808A416121601150","365.07","794.1","456.79","1118.62","21.41","32.83","12.52","34.34","2017/4/14 1:00:00","","","","12666.97","5","1282.45","666.62","226.55","47.79","0","0","0","0","0","AAASkgAAIAABtR/AAe"
"560","18475799","XH808A416121601150","399.31","937.48","321.59","1305.86","31.9","45.69","11","38.31","2017/4/14 2:00:00","","","","12645.69","5","1828.31","940.59","309.17","56.62","0","0","0","0","0","AAASkgAAIAABt6YAAJ"
"561","18479056","XH808A416121601150","388.57","924.63","320.2","1273.73","31.43","42.23","10.53","41.63","2017/4/14 3:00:00","","","","12628.8","5","1951.03","981.07","282.77","47.33","0","0","0","0","0","AAASkgAAIAABt2zAAF"
"562","18482295","XH808A416121601150","375.97","678.1","605.55","914.45","28.14","36.38","10","40.9","2017/4/14 4:00:00","","","","12626.45","5","1928.62","951.1","259.97","40.97","0","0","0","0","0","AAASkgAAIAABtQCAAi"
"563","18485538","XH808A416121601150","385","688.07","579.1","929.83","35.97","56.1","9.38","43.1","2017/4/14 5:00:00","","","","12623.79","5","1957.93","1027.72","341.93","69.52","0","0","0","0","0","AAASkgAAIAABt+9AA+"
"564","18488794","XH808A416121601150","388.31","677.31","563.59","898.69","54.66","87.48","8","47.07","2017/4/14 6:00:00","","","","12603.76","5","2692.14","1536.59","563.93","124.07","0","0","0","0","0","AAASkgAAIAABtfEAAq"
"565","18492036","XH808A416121601150","385.67","613.63","616.43","803.23","53.33","84.7","7.57","47.03","2017/4/14 7:00:00","","","","12601.3","5","2577.43","1491.33","561.9","123.3","0","0","0","0","0","AAASkgAAIAABteHAA/"
"566","18494794","XH808A416121601150","400.73","577.77","653.73","748.13","59.07","91.77","7.1","50.7","2017/4/14 8:00:00","","","","12677.67","5","3034.57","1734.2","628.6","128.77","0","0","0","0","0","AAASkgAAIAABt3AAAH"
"567","18498052","XH808A416121601150","401.66","584.14","753.62","763.62","55.34","79.48","9","45.83","2017/4/14 9:00:00","","","","13675.79","5","3075.31","1677.21","563.17","96.14","0","0","0","0","0","AAASkgAAIAABuDVAAO"
"568","18501878","XH808A416121601150","400.69","612.38","889.28","831.1","72.45","112.38","12.21","36.66","2017/4/14 10:00:00","","","","13812.69","5","3718.55","2119.93","752.21","154.79","0","0","0","0","0","AAASkgAAIAABteKAAN"
"569","18504734","XH808A416121601150","388.14","661.07","882.45","928.14","42.14","63.21","14.93","28.72","2017/4/14 11:00:00","","","","13595.55","5","2350.31","1327.69","464.28","93.03","0","0","0","0","0","AAASkgAAIAABt2DAAN"
"570","18508095","XH808A416121601150","382.23","719.13","840.9","1056.13","42.93","67.17","17.73","23.2","2017/4/14 12:00:00","","","","13522.7","5","2275.17","1292.73","461.9","94.7","0","0","0","0","0","AAASkgAAIAABtrtAAq"
"571","18511933","XH808A416121601150","371.45","1218.72","662.72","1852.59","42.66","60.41","20.79","19.28","2017/4/14 13:00:00","","","","13455","5","2513.07","1365.9","441.9","72.79","0","0","0","0","0","AAASkgAAIAABuKlAAD"
"572","18515271","XH808A416121601150","352.73","1100.43","646.83","1706.9","37.43","54.43","22.17","16.33","2017/4/14 14:00:00","","","","13369.8","5","2004.47","1078.73","334.33","54.63","0","0","0","0","0","AAASkgAAIAABt4MAAg"
"573","18518138","XH808A416121601150","344.76","946.14","674.97","1493.69","29.28","43.45","23.21","15.52","2017/4/14 15:00:00","","","","13399.17","5","1528.34","836.83","278.38","50.31","0","0","0","0","0","AAASkgAAIAABtizAA5"
"574","18521980","XH808A416121601150","327.53","871.9","751.97","1419.97","18.33","27.47","23.77","14","2017/4/14 16:00:00","","","","13399.27","5","994.7","548.67","200.4","35.43","0","0","0","0","0","AAASkgAAIAABtm8AAz"
"575","18525328","XH808A416121601150","328.9","897.52","660.34","1465.72","31.24","48.79","23.59","13.93","2017/4/14 17:00:00","","","","13423.14","5","1443.76","839.69","316.03","59.17","0","0","0","0","0","AAASkgAAIAABteNAAb"
"576","18528672","XH808A416121601150","331.55","864.41","635.31","1431.69","34.24","55.83","23.28","13.59","2017/4/14 18:00:00","","","","13397.34","5","1545.66","913.52","367.14","76.62","0","0","0","0","0","AAASkgAAIAABtSUAAs"
"577","18532023","XH808A416121601150","332.52","876.97","574.72","1365.03","41.41","67.9","20.79","18.66","2017/4/14 19:00:00","","","","13227.76","5","1779.83","1076.31","454.72","94.62","0","0","0","0","0","AAASkgAAIAABtzPAAA"
"578","18535388","XH808A416121601150","342.07","878.27","487.83","1352.23","57.53","96.2","18.57","21.97","2017/4/14 20:00:00","","","","12846.67","5","2539.53","1596.6","662.97","141.27","0","0","0","0","0","AAASkgAAIAABt8PAAq"
"579","18538748","XH808A416121601150","343.66","807.93","502.45","1251.9","54.9","92.66","17.34","22.9","2017/4/14 21:00:00","","","","12766.45","5","2342.31","1471.83","617.21","133.97","0","0","0","0","0","AAASkgAAIAABuKoAAq"
"580","18542007","XH808A416121601150","345.76","800.03","504.97","1229.48","55.1","91.55","16.76","23.48","2017/4/14 22:00:00","","","","12745.31","5","2284.62","1416.66","578.83","122.17","0","0","0","0","0","AAASkgAAIAABt/TAAQ"
"581","18545264","XH808A416121601150","351.31","796.86","513.9","1218.41","48.38","80.1","16","23.97","2017/4/14 23:00:00","","","","12723.38","5","2057.48","1251.14","514.55","111.48","0","0","0","0","0","AAASkgAAIAABtg9AAm"
"582","18548526","XH808A416121601150","363.4","923.87","362.3","1412.63","20.4","29.7","15.73","25.17","2017/4/15","","","","12703.07","5","1200.73","602.17","205.5","40.47","0","0","0","0","0","AAASkgAAIAABtcTAAY"
"583","18551785","XH808A416121601150","360.45","813.93","462.72","1225.45","44.38","75.76","15.1","26.66","2017/4/15 1:00:00","","","","12687.17","5","1992.28","1213.79","509.86","118.52","0","0","0","0","0","AAASkgAAIAABtt/ABB"
"584","18555045","XH808A416121601150","355.83","775.69","473.41","1154.86","92.93","166.66","14.86","28.28","2017/4/15 2:00:00","","","","12661.93","5","3535.76","2340.93","1058.38","254.79","0","0","0","0","0","AAASkgAAIAABuP5ABC"
"585","18558305","XH808A416121601150","352.48","718","566.03","1060.69","44.48","78.62","14","31.14","2017/4/15 3:00:00","","","","12642.03","5","1899","1189.41","516.03","122.93","0","0","0","0","0","AAASkgAAIAABuJrAA4"
"586","18561565","XH808A416121601150","349.6","768.13","608.93","1123.8","36.93","61.73","14","31.7","2017/4/15 4:00:00","","","","12628.6","5","1524.97","960.47","403.27","95.73","0","0","0","0","0","AAASkgAAIAABuN/AA0"
"587","18564823","XH808A416121601150","356.34","782.07","599.38","1105.48","21.1","34.59","12.59","38.83","2017/4/15 5:00:00","","","","12632.79","5","1057.34","621.45","255.24","53.1","0","0","0","0","0","AAASkgAAIAABuNCAAE"
"588","18566898","XH808A416121601150","356.03","648.87","624.73","899.73","10.83","13.53","8.87","69.57","2017/4/15 6:00:00","","","","12607.77","5","729.83","350.67","102.47","15.63","0","0","0","0","0","AAASkgAAIAABuLEAAc"
"589","18570813","XH808A416121601150","359.66","673.62","641.9","903.79","11.52","13.14","6.79","80.31","2017/4/15 7:00:00","","","","12581.97","5","836.03","392.9","105.07","12.55","0","0","0","0","0","AAASkgAAIAABuEIAAp"
"590","18574538","XH808A416121601150","360.93","661.63","690.13","879.03","11.43","12.83","6","81.63","2017/4/15 8:00:00","","","","12585.23","5","819.13","386.07","101.93","12.47","0","0","0","0","0","AAASkgAAIAABttCAAd"
"591","18577775","XH808A416121601150","367.1","639.21","616.59","866.48","15.83","17.79","6.79","87.14","2017/4/15 9:00:00","","","","12640.97","5","1133.52","538.28","131.93","13.76","0","0","0","0","0","AAASkgAAIAABtkDAAH"
"592","18581005","XH808A416121601150","369.07","704.43","566.93","980.23","13.87","15.17","7.57","82.8","2017/4/15 10:00:00","","","","13215.47","5","1043.9","476.87","114.07","11.1","0","0","0","0","0","AAASkgAAIAABuLLAAH"
"593","18584240","XH808A416121601150","373.34","790.66","553.34","1129.55","25.59","29.52","8.93","76.59","2017/4/15 11:00:00","","","","13799.38","5","1811.62","866.07","213.79","24.59","0","0","0","0","0","AAASkgAAIAABtjGAAA"
"594","18587455","XH808A416121601150","374.93","807.52","574.66","1148.93","46.83","65.21","10.69","68.66","2017/4/15 12:00:00","","","","13947.72","5","2800.66","1499.52","480.21","82.69","0","0","0","0","0","AAASkgAAIAABtuLAA0"
"595","18590664","XH808A416121601150","379.5","884.23","498.93","1241.63","50.83","73.27","11.27","65.87","2017/4/15 13:00:00","","","","13713.27","5","2811.6","1513.4","489.5","89","0","0","0","0","0","AAASkgAAIAABuKOAAp"
"596","18593878","XH808A416121601150","375.52","885.07","532.48","1227.52","44.59","61.62","11.69","65.17","2017/4/15 14:00:00","","","","13687.83","5","2482.31","1311.86","408.38","65.45","0","0","0","0","0","AAASkgAAIAABtgTAAe"
"597","18596604","XH808A416121601150","372.69","863.1","529.79","1217.21","53.03","78.55","12.17","62.07","2017/4/15 15:00:00","","","","13674.62","5","2879.14","1585.79","513.86","92.14","0","0","0","0","0","AAASkgAAIAABtrQAAm"
"598","18600283","XH808A416121601150","368.23","802.3","594.2","1165.57","44.43","60.97","13.2","57.67","2017/4/15 16:00:00","","","","13651.13","5","2709.63","1476.27","486.97","82.53","0","0","0","0","0","AAASkgAAIAABtvTABD"
"599","18603036","XH808A416121601150","375.5","870","538.43","1277.13","55.63","78.27","13.43","55.5","2017/4/15 17:00:00","","","","13629.87","5","2989.27","1604.27","505.77","85.07","0","0","0","0","0","AAASkgAAIAABtZVAA6"
"600","18606753","XH808A416121601150","375.86","799","536.79","1179.66","44.24","61.97","12.59","57.24","2017/4/15 18:00:00","","","","13302.86","5","2556.66","1359.41","420.07","71.24","0","0","0","0","0","AAASkgAAIAABuBYAAB"
"601","18609994","XH808A416121601150","373.69","749.72","550.07","1093.21","34.55","48.41","12.34","60.79","2017/4/15 19:00:00","","","","12813.79","5","2032.62","1064.38","328.66","56.14","0","0","0","0","0","AAASkgAAIAABtVUAAX"
"602","18613235","XH808A416121601150","382.9","836.9","391.47","1211","31.83","39.63","11.4","69.17","2017/4/15 20:00:00","","","","12751.17","5","2105.1","1030.5","273.97","36.37","0","0","0","0","0","AAASkgAAIAABuAfAAa"
"603","18616480","XH808A416121601150","400.93","1026.1","250.45","1451.28","41.83","47.66","11","68.07","2017/4/15 21:00:00","","","","12743.93","5","2646.31","1244.86","287.24","31.76","0","0","0","0","0","AAASkgAAIAABuMaAAj"
"604","18619721","XH808A416121601150","379.21","689.69","556.28","957.9","36.03","45.41","10.28","74.9","2017/4/15 22:00:00","","","","12710.45","5","2335.1","1170.93","325.21","45","0","0","0","0","0","AAASkgAAIAABuOcAAt"
"605","18622978","XH808A416121601150","378.79","667.62","551.86","932.07","46.38","54.17","10","76.41","2017/4/15 23:00:00","","","","12681.38","5","3073.28","1520.34","379.79","40.38","0","0","0","0","0","AAASkgAAJAAE0/jAA1"
"606","18626221","XH808A416121601150","375.31","637.28","643.9","885.52","50.83","56.21","10","75.59","2017/4/16","","","","12662.38","5","3447.21","1680.9","401.93","34.21","0","0","0","0","0","AAASkgAAJAAE1YeAAP"
"607","18628984","XH808A416121601150","404.4","932.63","252.3","1310.03","54.93","60.97","9.63","78.1","2017/4/16 1:00:00","","","","12656","5","3743.9","1807.7","423.83","35.13","0","0","0","0","0","AAASkgAAJAAE0gbAA3"
"608","18632740","XH808A416121601150","381.5","614.77","583.8","834.67","52.6","59.47","8.43","83.3","2017/4/16 2:00:00","","","","12617.67","5","3455.9","1701.3","417.5","39.57","0","0","0","0","0","AAASkgAAJAAE1oXAAP"
"609","18635979","XH808A416121601150","377.87","571.73","605.77","777.63","48.73","55.87","8","82.93","2017/4/16 3:00:00","","","","12585.4","5","3201.3","1583.8","397","39.87","0","0","0","0","0","AAASkgAAJAAE1naAAb"
"610","18638723","XH808A416121601150","384.93","586.31","586.86","781.07","52","59.55","8","85.34","2017/4/16 4:00:00","","","","12575.03","5","3428.28","1683.97","418.45","43.66","0","0","0","0","0","AAASkgAAJAAE1fdAAK"
"611","18642480","XH808A416121601150","382.96","587.26","606.59","778.96","47","53.48","8","84.33","2017/4/16 5:00:00","","","","12571.52","5","3151.7","1543.89","381.93","37.89","0","0","0","0","0","AAASkgAAJAAE1lgAAl"
"612","18645718","XH808A416121601150","380.28","532.24","654.34","704.24","48.59","56.45","8","85.48","2017/4/16 6:00:00","","","","12561.9","5","3192.97","1566.14","394.34","41.66","0","0","0","0","0","AAASkgAAJAAE0neAAO"
"613","18648961","XH808A416121601150","381.27","516.5","657.03","684.6","47.37","57.2","7.2","85.77","2017/4/16 7:00:00","","","","12562.87","5","3087.5","1542.5","413.2","52.2","0","0","0","0","0","AAASkgAAJAAE1kjAAq"
"614","18652203","XH808A416121601150","390.28","528.69","654.21","702.52","58.38","73.45","7.97","84.55","2017/4/16 8:00:00","","","","12623.31","5","3571.86","1818.52","506.48","68.28","0","0","0","0","0","AAASkgAAJAAE1jmAA1"
"615","18655459","XH808A416121601150","386.46","553.29","639.32","754.14","59.64","82.68","9.32","76.36","2017/4/16 9:00:00","","","","12767.07","5","3349.54","1803.11","565.25","93.75","0","0","0","0","0","AAASkgAAJAAE0orAAR"
"616","18658205","XH808A416121601150","398.37","665.63","597.5","946.43","75.63","102.5","11.43","66.13","2017/4/16 10:00:00","","","","13426.17","5","4353.87","2327.17","703.33","110.73","0","0","0","0","0","AAASkgAAJAAE1HlAAg"
"617","18661965","XH808A416121601150","381.31","821.62","553.9","1184.66","51.38","87.59","12.86","45.97","2017/4/16 11:00:00","","","","13958.38","5","2272.14","1370.66","565.9","127.9","0","0","0","0","0","AAASkgAAJAAE0YqAAQ"
"618","18665220","XH808A416121601150","381.93","738.9","589.6","1088","52.6","75.97","14.3","42.6","2017/4/16 12:00:00","","","","13600.1","5","2754","1529.5","506.73","88.63","0","0","0","0","0","AAASkgAAJAAE1NoABA"
"619","18668463","XH808A416121601150","377.5","812.5","559.71","1208.39","56","87.39","15.71","39.18","2017/4/16 13:00:00","","","","13557.71","5","2786.43","1623.64","588.43","113.68","0","0","0","0","0","AAASkgAAJAAE0mhAAS"
"620","18671224","XH808A416121601150","375.55","818.17","549.52","1241.62","61.24","93.03","16.31","36.31","2017/4/16 14:00:00","","","","13570.38","5","2906.59","1730.45","646.03","123.52","0","0","0","0","0","AAASkgAAJAAE1wYAAt"
"621","18674981","XH808A416121601150","375","856.9","576.31","1317.76","54","83.72","17.86","32.55","2017/4/16 15:00:00","","","","13515.45","5","2496.48","1448.38","520.03","95.41","0","0","0","0","0","AAASkgAAJAAE13bAAF"
"622","18678225","XH808A416121601150","369.52","870.52","530.38","1371.17","68.69","109.62","18.48","30.34","2017/4/16 16:00:00","","","","13520.41","5","2898.17","1720.59","663.62","135.76","0","0","0","0","0","AAASkgAAJAAE0lkAAd"
"623","18681490","XH808A416121601150","367.59","851.38","520.07","1337.07","71.1","113.9","18.34","30.03","2017/4/16 17:00:00","","","","13535.52","5","3236.93","2010.69","798.66","162.59","0","0","0","0","0","AAASkgAAJAAE0XtAAd"
"624","18684720","XH808A416121601150","362.59","837.1","544.34","1298.17","47.72","77.59","17.69","30.93","2017/4/16 18:00:00","","","","13553.66","5","2174.07","1327.17","542.14","117.1","0","0","0","0","0","AAASkgAAJAAE1XhAAJ"
"625","18687080","XH808A416121601150","371.37","801.83","495.73","1197.03","81.77","135.37","15.03","39.17","2017/4/16 19:00:00","","","","13506.8","5","3235.03","2078.5","909.1","190.63","0","0","0","0","0","AAASkgAAJAAE14dABC"
"626","18691276","XH808A416121601150","369.83","765.48","494.21","1169.97","61.97","107.59","14.72","38.28","2017/4/16 20:00:00","","","","12918.14","5","2726.93","1692.52","725.69","162.79","0","0","0","0","0","AAASkgAAJAAE15IAAp"
